"id","childs","age","agekdbrn","educ","class","memnum","racehisp","geography","religion","place","female","degree","agekdbrn_30plus"
420,1,23,NA,11,"Lower class",0,"Black","Smaller city","Protestant","West","Yes","Less Than HS",NA
420,1,34,27,12,"Middle class",1,"Black","Big city","Protestant","Northeast","No","HS Diploma",0
422,0,57,NA,16,"Middle class",8,"Black","Suburb","Protestant","Northeast","Yes","College Degree",NA
424,1,42,33,16,"Middle class",6,"Black","Suburb","Protestant","Northeast","No","College Degree",1
424,1,20,NA,11,"Lower class",0,"Black","Smaller city","None","West","Yes","Less Than HS",NA
425,1,53,27,12,"Middle class",0,"Black","Suburb","Protestant","Northeast","No","HS Diploma",0
427,0,28,NA,12,"Working class",0,"White","Suburb","Catholic","Northeast","Yes","HS Diploma",NA
431,1,68,NA,15,"Upper class",8,"White","Suburb","Protestant","West","Yes","Some College",NA
431,1,28,28,17,"Middle class",4,"White","Suburb","Catholic","Northeast","Yes","Grad/Prof Degree",0
432,0,65,NA,20,"Middle class",1,"White","Suburb","None","West","No","Grad/Prof Degree",NA
433,2,57,42,16,"Middle class",1,"White","Suburb","Jewish","Northeast","No","College Degree",1
434,1,38,36,18,"Middle class",4,"White","Suburb","Catholic","Northeast","No","Grad/Prof Degree",1
435,3,45,24,16,"Middle class",5,"White","Suburb","Protestant","Northeast","Yes","College Degree",0
436,1,88,35,12,"Middle class",0,"White","Suburb","Catholic","Northeast","No","HS Diploma",1
441,2,44,26,13,"Middle class",1,"White","Suburb","Protestant","Northeast","No","Some College",0
442,4,81,23,16,"Middle class",5,"White","Suburb","Protestant","Northeast","Yes","College Degree",0
443,4,66,26,17,"Middle class",4,"White","Suburb","Catholic","Northeast","No","Grad/Prof Degree",0
445,4,67,22,14,"Working class",0,"White","Suburb","Catholic","Northeast","Yes","Some College",0
446,1,46,32,14,"Middle class",3,"White","Suburb","Catholic","Northeast","Yes","Some College",1
446,6,60,NA,12,"Lower class",4,"White","Suburb","Catholic","West","No","HS Diploma",NA
447,3,56,26,11,"Middle class",1,"White","Suburb","Catholic","Northeast","No","Less Than HS",0
448,0,25,NA,12,"Middle class",1,"White","Suburb","None","Northeast","No","HS Diploma",NA
449,1,41,26,14,"Middle class",9,"White","Suburb","Eastern","Northeast","Yes","Some College",0
452,2,54,NA,14,"Lower class",2,"White","Suburb","Protestant","West","No","Some College",NA
453,0,25,NA,14,"Working class",1,"Black","Suburb","Protestant","Northeast","No","Some College",NA
455,3,80,NA,14,"Middle class",1,"White","Suburb","Protestant","West","Yes","Some College",NA
457,3,38,19,14,"Lower class",4,"Black","Suburb","Protestant","Southeast","Yes","Some College",0
460,4,66,31,16,"Middle class",0,"White","Suburb","Protestant","Southeast","No","College Degree",1
462,0,28,NA,19,"Upper class",2,"White","Suburb","Catholic","Southeast","No","Grad/Prof Degree",NA
464,2,68,NA,12,"Working class",3,"White","Suburb","Catholic","West","No","HS Diploma",NA
466,4,45,20,16,"Working class",2,"Black","Suburb","Protestant","Southeast","Yes","College Degree",0
467,2,40,25,14,"Working class",1,"Black","Suburb","None","Southeast","No","Some College",0
468,1,36,20,14,"Working class",0,"Black","Suburb","Protestant","Southeast","Yes","Some College",0
468,2,62,NA,12,"Working class",1,"White","Suburb","Protestant","West","Yes","HS Diploma",NA
470,2,61,20,14,"Working class",1,"White","Suburb","Other","Southeast","Yes","Some College",0
471,3,73,21,13,"Middle class",0,"White","Suburb","Protestant","Southeast","Yes","Some College",0
471,4,76,NA,10,"Middle class",1,"White","Suburb","Protestant","West","Yes","Less Than HS",NA
472,2,59,21,20,"Middle class",2,"White","Suburb","Jewish","Southeast","Yes","Grad/Prof Degree",0
474,2,30,22,14,"Working class",1,"Other","Suburb","Eastern","Southeast","Yes","Some College",0
475,0,56,NA,14,"Working class",0,"White","Suburb","Jewish","Southeast","No","Some College",NA
475,2,74,NA,16,"Middle class",1,"White","Suburb","Protestant","West","Yes","College Degree",NA
476,4,80,25,13,"Middle class",2,"White","Suburb","Jewish","Southeast","Yes","Some College",0
477,4,45,19,13,"Upper class",1,"Black","Suburb","Protestant","Southeast","Yes","Some College",0
478,0,19,NA,12,"Working class",0,"Hispanic","Suburb","Catholic","Southeast","Yes","HS Diploma",NA
478,0,31,NA,12,"Working class",2,"White","Smaller city","None","West","No","HS Diploma",NA
481,0,19,NA,11,"Working class",2,"Other","Smaller city","Other","West","No","Less Than HS",NA
485,0,19,NA,15,"Working class",0,"Hispanic","Suburb","Catholic","Southeast","Yes","Some College",NA
485,1,35,NA,14,"Working class",0,"White","Suburb","Catholic","West","No","Some College",NA
486,1,40,34,12,"Working class",1,"White","Suburb","Catholic","Southeast","No","HS Diploma",1
487,1,34,26,15,"Lower class",1,"Hispanic","Suburb","Catholic","Southeast","Yes","Some College",0
487,5,66,NA,12,"Middle class",2,"White","Suburb","Protestant","West","No","HS Diploma",NA
488,1,56,NA,13,"Working class",1,"Black","Smaller city","Protestant","Southeast","No","Some College",NA
489,8,45,19,11,"Middle class",2,"Black","Smaller city","Protestant","Southeast","Yes","Less Than HS",0
490,2,33,27,13,"Middle class",2,"Black","Smaller city","None","Southeast","Yes","Some College",0
492,2,69,17,7,"Working class",1,"Black","Smaller city","Protestant","Southeast","No","Less Than HS",0
499,6,63,20,10,"Lower class",0,"Black","Smaller city","Protestant","Southeast","Yes","Less Than HS",0
501,1,21,20,12,"Working class",1,"Black","Smaller city","Protestant","Southeast","Yes","HS Diploma",0
502,4,30,19,11,"Middle class",0,"Black","Smaller city","Protestant","Southeast","Yes","Less Than HS",0
504,0,43,NA,12,"Working class",1,"White","Suburb",NA,"Midwest","No","HS Diploma",NA
507,1,35,NA,12,"Working class",0,"White","Smaller city","Catholic","Southeast","Yes","HS Diploma",NA
509,0,22,NA,14,"Middle class",8,"Other","Suburb","Eastern","Midwest","Yes","Some College",NA
511,2,27,24,14,"Middle class",0,"White","Suburb","Protestant","Midwest","No","Some College",0
512,0,46,NA,12,"Working class",0,"White","Suburb","Catholic","Northeast","No","HS Diploma",NA
512,0,19,NA,11,"Middle class",2,"Black","Big city","Protestant","Midwest","No","Less Than HS",NA
514,2,44,18,14,"Lower class",0,"Black","Big city","Protestant","Midwest","Yes","Some College",0
514,0,34,NA,16,"Upper class",1,"White","Suburb","Catholic","Northeast","Yes","College Degree",NA
515,3,33,18,14,"Lower class",1,"Black","Big city","Catholic","Midwest","Yes","Some College",0
516,2,40,17,12,"Middle class",0,"Black","Big city","Protestant","Midwest","Yes","HS Diploma",0
518,8,74,NA,9,"Working class",0,"White","Suburb","Protestant","Northeast","Yes","Less Than HS",NA
519,5,76,14,8,"Middle class",4,"Black","Big city","Protestant","Midwest","Yes","Less Than HS",0
522,1,33,29,16,"Middle class",0,"Black","Big city","Other","Midwest","Yes","College Degree",0
523,0,24,NA,15,"Working class",0,"Black","Big city","Protestant","Midwest","Yes","Some College",NA
524,3,39,NA,14,"Working class",2,"White","Suburb","Protestant","Northeast","No","Some College",NA
525,4,47,25,18,"Working class",1,"White","Suburb","Jewish","Midwest","Yes","Grad/Prof Degree",0
530,3,40,21,14,"Working class",1,"White","Suburb","Catholic","Midwest","Yes","Some College",0
532,1,30,NA,12,"Working class",0,"White","Suburb","Catholic","Northeast","Yes","HS Diploma",NA
534,0,47,NA,18,"Middle class",3,"White","Suburb","Catholic","Midwest","No","Grad/Prof Degree",NA
535,2,48,NA,16,"Middle class",3,"White","Suburb","Protestant","Northeast","No","College Degree",NA
537,1,22,20,9,"Working class",0,"White","Big city","Protestant","Midwest","No","Less Than HS",0
539,1,34,33,16,"Middle class",0,"White","Suburb","Catholic","Southeast","No","College Degree",1
540,0,38,NA,13,"Working class",3,"White","Suburb","Protestant","Southeast","Yes","Some College",NA
542,2,47,22,16,"Middle class",5,"White","Suburb","Other","Southeast","Yes","College Degree",0
543,2,51,NA,16,"Middle class",6,"White","Suburb","Protestant","Northeast","No","College Degree",NA
544,1,31,23,12,"Middle class",2,"White","Suburb","Protestant","Southeast","Yes","HS Diploma",0
545,2,34,32,16,"Working class",4,"White","Suburb","Protestant","Southeast","No","College Degree",1
546,0,25,NA,17,"Middle class",2,"Hispanic","Suburb","Protestant","Southeast","No","Grad/Prof Degree",NA
552,2,49,30,16,"Middle class",3,"White","Smaller city","None","Southeast","No","College Degree",1
552,8,67,NA,10,"Working class",3,"Black","Big city","Protestant","Midwest","Yes","Less Than HS",NA
553,2,31,NA,13,"Lower class",4,"Other","Big city","Protestant","Midwest","Yes","Some College",NA
554,2,34,33,15,"Middle class",1,"White","Suburb","Protestant","Southeast","No","Some College",1
555,3,36,NA,12,"Working class",1,"Black","Big city","Protestant","Midwest","No","HS Diploma",NA
555,0,31,NA,16,"Working class",4,"Hispanic","Suburb","None","Southeast","No","College Degree",NA
556,3,45,20,14,"Working class",1,"White","Suburb","Protestant","Southeast","Yes","Some College",0
559,1,34,27,14,"Middle class",0,"Black","Suburb","None","Southeast","No","Some College",0
560,2,30,22,15,"Working class",1,"Black","Suburb","Protestant","Southeast","Yes","Some College",0
561,0,19,NA,13,"Working class",1,"Black","Suburb","Protestant","Southeast","Yes","Some College",NA
563,1,33,33,16,"Working class",0,"White","Suburb","Protestant","Southeast","No","College Degree",1
564,1,31,17,12,"Middle class",1,"White","Suburb","None","Southeast","No","HS Diploma",0
566,3,38,25,13,"Working class",4,"Black","Suburb","Protestant","Southeast","No","Some College",0
567,2,30,28,16,"Upper class",8,"Black","Suburb","Protestant","Southeast","Yes","College Degree",0
567,0,19,NA,11,"Middle class",0,"White","Suburb","Protestant","Midwest","No","Less Than HS",NA
568,0,23,NA,15,"Working class",0,"White","Suburb","Catholic","Midwest","No","Some College",NA
568,0,50,NA,20,"Middle class",3,"White","Big city","Protestant","Southeast","No","Grad/Prof Degree",NA
569,0,24,NA,16,"Middle class",1,"White","Big city","Protestant","Southeast","No","College Degree",NA
572,2,44,21,14,"Middle class",6,"White","Big city","Protestant","Southeast","No","Some College",0
577,2,33,17,7,"Working class",0,"Hispanic","Big city","Catholic","Southeast","Yes","Less Than HS",0
579,3,27,18,9,"Working class",0,"Hispanic","Big city","Catholic","Southeast","No","Less Than HS",0
580,0,45,NA,11,"Middle class",0,"Hispanic","Big city","None","Southeast","No","Less Than HS",NA
580,3,57,NA,12,"Middle class",3,"White","Suburb","Catholic","Midwest","Yes","HS Diploma",NA
582,1,49,24,16,"Working class",2,"White","Big city","Protestant","Southeast","No","College Degree",0
587,3,44,15,12,"Working class",5,"Black","Suburb","Protestant","Southeast","Yes","HS Diploma",0
588,1,25,NA,12,"Working class",0,"White","Suburb","Catholic","Midwest","Yes","HS Diploma",NA
589,0,28,NA,12,"Working class",1,"White","Suburb","None","Southeast","No","HS Diploma",NA
590,2,50,32,12,"Working class",0,"White","Suburb","Eastern","Southeast","No","HS Diploma",1
590,0,27,NA,10,"Working class",2,"White","Suburb","Protestant","Midwest","Yes","Less Than HS",NA
593,0,26,NA,16,"Working class",0,"Hispanic","Big city","Catholic","Southeast","No","College Degree",NA
593,0,23,NA,14,"Working class",5,"White","Smaller city","Protestant","Midwest","No","Some College",NA
595,0,24,NA,16,"Middle class",1,"White","Big city","None","Southeast","No","College Degree",NA
598,0,26,NA,16,"Middle class",5,"White","Suburb","Other","Southeast","No","College Degree",NA
599,0,64,NA,9,"Middle class",1,"Black","Suburb","Protestant","Southeast","No","Less Than HS",NA
603,0,57,NA,16,"Middle class",3,"Black","Suburb","Protestant","Southeast","Yes","College Degree",NA
604,0,59,NA,16,"Middle class",1,"Black","Suburb","Protestant","Southeast","Yes","College Degree",NA
608,2,66,18,14,"Middle class",2,"White","Suburb","Protestant","Southeast","No","Some College",0
610,3,42,27,16,"Middle class",0,"Other","Suburb","Protestant","Southeast","Yes","College Degree",0
611,2,49,NA,12,"Middle class",0,"Black","Big city","Protestant","Southeast","Yes","HS Diploma",NA
611,0,41,NA,16,"Middle class",0,"White","Suburb","Protestant","Southeast","No","College Degree",NA
612,6,61,NA,9,"Working class",0,"White","Big city","Protestant","Southeast","Yes","Less Than HS",NA
615,1,37,32,16,"Middle class",3,"White","Suburb","Protestant","Southeast","No","College Degree",1
616,0,27,NA,16,"Working class",4,"Black","Big city","Protestant","Southeast","Yes","College Degree",NA
617,3,44,21,13,"Working class",0,"Black","Suburb","Protestant","Southeast","Yes","Some College",0
618,3,58,22,12,"Middle class",0,"White","Suburb","Protestant","Southeast","Yes","HS Diploma",0
620,4,57,NA,14,"Middle class",8,"White","Smaller city","Protestant","Southeast","No","Some College",NA
624,4,48,18,12,"Working class",2,"Hispanic","Big city","Catholic","Southeast","Yes","HS Diploma",0
625,0,32,NA,16,"Working class",1,"White","Smaller city","Protestant","Southeast","Yes","College Degree",NA
627,2,50,18,12,"Working class",0,"White","Suburb","Other","Southeast","Yes","HS Diploma",0
628,2,43,NA,14,"Working class",1,"White","Smaller city","Protestant","Southeast","No","Some College",NA
629,2,54,27,16,"Middle class",7,"White","Suburb","Protestant","Southeast","Yes","College Degree",0
630,3,35,20,13,"Middle class",1,"Hispanic","Suburb","Catholic","Southeast","Yes","Some College",0
631,1,38,30,14,"Middle class",0,"White","Suburb","None","Southeast","Yes","Some College",1
635,0,45,NA,16,"Middle class",1,"White","Suburb","Catholic","Southeast","Yes","College Degree",NA
635,0,32,NA,12,"Working class",2,"White","Smaller city","Protestant","Southeast","No","HS Diploma",NA
636,2,43,26,18,"Working class",0,"Black","Big city","Protestant","Southeast","Yes","Grad/Prof Degree",0
637,2,51,32,16,"Middle class",2,"White","Big city","Protestant","Southeast","No","College Degree",1
638,0,45,NA,16,"Working class",0,"White","Big city","Other","Southeast","No","College Degree",NA
639,2,40,31,18,"Middle class",5,"Black","Big city","Protestant","Southeast","Yes","Grad/Prof Degree",1
642,1,57,22,19,"Middle class",2,"White","Big city","Protestant","Southeast","No","Grad/Prof Degree",0
642,0,44,NA,18,"Working class",7,"White","Suburb","Catholic","Southeast","Yes","Grad/Prof Degree",NA
643,3,48,18,12,"Working class",1,"Hispanic","Suburb","Protestant","Southeast","Yes","HS Diploma",0
645,3,31,21,7,"Working class",0,"Hispanic","Suburb","Catholic","Southeast","Yes","Less Than HS",0
647,5,36,NA,12,"Working class",2,"Black","Big city","Protestant","Southeast","No","HS Diploma",NA
651,3,53,16,10,"Middle class",0,"White","Suburb","Catholic","Southeast","Yes","Less Than HS",0
651,1,43,NA,16,"Working class",3,"Black","Big city","Protestant","Southeast","Yes","College Degree",NA
653,2,56,24,15,"Working class",1,"Black","Big city","Protestant","Southeast","No","Some College",0
654,2,40,39,16,"Working class",0,"Hispanic","Big city","Catholic","Southeast","Yes","College Degree",1
655,3,74,26,12,"Middle class",2,"White","Big city","Protestant","Southeast","Yes","HS Diploma",0
656,4,61,20,12,"Middle class",1,"White","Big city","Protestant","Southeast","Yes","HS Diploma",0
658,1,23,NA,14,"Middle class",6,"Black","Suburb","Other","Southeast","No","Some College",NA
658,5,29,21,12,"Lower class",1,"Black","Big city","Other","Southeast","Yes","HS Diploma",0
659,2,52,25,13,"Working class",3,"Black","Big city","Protestant","Southeast","Yes","Some College",0
660,0,24,NA,18,"Working class",0,"Black","Big city","None","Southeast","Yes","Grad/Prof Degree",NA
662,3,36,23,14,"Working class",0,"Black","Big city","Protestant","Southeast","No","Some College",0
664,0,27,NA,16,"Lower class",0,"Black","Big city","Protestant","Southeast","Yes","College Degree",NA
666,2,38,23,16,"Middle class",8,"White","Big city","Catholic","Southeast","No","College Degree",0
669,2,50,24,18,"Middle class",3,"White","Big city","Catholic","Southeast","Yes","Grad/Prof Degree",0
671,0,28,NA,15,"Middle class",0,"White","Big city","None","Southeast","Yes","Some College",NA
672,0,24,NA,17,"Working class",0,"Hispanic","Big city","None","Northeast","No","Grad/Prof Degree",NA
676,3,48,21,12,"Working class",2,"White","Suburb","Catholic","Northeast","No","HS Diploma",0
676,0,34,NA,19,"Middle class",1,"White","Suburb","None","Southeast","No","Grad/Prof Degree",NA
677,0,44,NA,20,"Upper class",3,"White","Suburb","None","Southeast","No","Grad/Prof Degree",NA
678,3,41,33,14,"Middle class",2,"White","Suburb","Catholic","Northeast","No","Some College",1
679,2,46,31,12,"Middle class",0,"White","Suburb","Protestant","Northeast","Yes","HS Diploma",1
682,3,35,NA,11,"Lower class",0,"Black","Suburb","Other","Southeast","Yes","Less Than HS",NA
682,2,67,29,14,"Working class",0,"White","Suburb","Jewish","Northeast","No","Some College",0
683,0,26,NA,11,"Lower class",1,"White","Suburb","Catholic","Northeast","No","Less Than HS",NA
683,0,25,NA,14,"Working class",1,"Other","Suburb","Other","Southeast","No","Some College",NA
